TRADING SESSION ANALYSIS - NIFTY 50 (Local 5)
Generated,3/3/2026, 1:42:44 PM
Start Date,1/3/2022, 3:15:00 PM

PERFORMANCE SUMMARY
Total P&L,613476.80
Win Rate,42.9%
Winning Trades,147
Losing Trades,196
Avg Win,21861.49
Avg Loss,13266.14
Profit Factor,1.24

POSITION SUMMARY
ID,Direction,Entry Date/Time,Exit Date/Time,Entry Price,Exit Price,Qty,PnL,Duration (min),SL,Target,SL Hit,TP Hit,Trend Reversed,PnL at Reversal,Exit Reason,Category,LT Market,HT Market,Entry Pos,LLHH Pivot,Entry Sign,Align E(S),Align E(V),Align M(S),Align M(V),Notes,Screenshot (E),Screenshot (M)
1970-01-20T06:07:47.100Z,BUY,17847.45,270,NIFTY 50 (Local 5),0.00,17618.69726818007,,NO,NO,YES,9855.00,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:08:03.300Z,SELL,17877.25,270,NIFTY 50 (Local 5),8046.00,17905.25,17821.25,NO,NO,YES,9855.00,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,No,"",
1970-01-20T06:08:04.200Z,SELL,17865.5,416,NIFTY 50 (Local 5),0.00,17889.5,17817.5,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:08:06.600Z,BUY,17804.55,416,NIFTY 50 (Local 5),25355.20,,,NO,NO,YES,-6742.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:09:19.200Z,SELL,17799.15,605,NIFTY 50 (Local 5),0.00,17814.41250480954,17764.838053097348,NO,NO,YES,-6291.60,MANUAL,System,Range,Bear-Trend,on-MA,HH-LL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:09:20.400Z,BUY,17749.15,605,NIFTY 50 (Local 5),30250.00,,,NO,NO,YES,-6742.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:09:28.500Z,SELL,17757.2,434,NIFTY 50 (Local 5),0.00,17780.2,17711.2,NO,NO,YES,-6291.60,MANUAL,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:09:29.100Z,BUY,17782.65,434,NIFTY 50 (Local 5),-11045.30,,,NO,NO,YES,-6742.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:10:49.200Z,SELL,17554.6,454,NIFTY 50 (Local 5),0.00,17576.6,17510.6,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:10:51.000Z,BUY,17578.4,454,NIFTY 50 (Local 5),-10805.20,,,NO,NO,YES,-6742.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:10:58.800Z,SELL,17649.65,538,NIFTY 50 (Local 5),0.00,17667.91612594046,17612.2206964913,NO,NO,YES,-6291.60,MANUAL,System,Range,Range,on-MA,HH-HL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:10:59.700Z,BUY,17626.5,538,NIFTY 50 (Local 5),12454.70,17580.5,17718.5,NO,YES,YES,-6742.40,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:12:07.500Z,SELL,17471.25,344,NIFTY 50 (Local 5),0.00,17500.25,17413.25,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:12:16.200Z,BUY,17409.5,344,NIFTY 50 (Local 5),21242.00,,,NO,NO,YES,-6742.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:12:19.500Z,SELL,17392.1,344,NIFTY 50 (Local 5),0.00,17421.1,17334.1,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:12:23.100Z,BUY,17324.8,344,NIFTY 50 (Local 5),23151.20,,,NO,NO,YES,-6742.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:16:34.800Z,SELL,17055.1,312,NIFTY 50 (Local 5),0.00,17087.1,16991.1,NO,NO,YES,-6291.60,MANUAL,System,Range,Bear-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:16:35.700Z,BUY,17108.7,312,NIFTY 50 (Local 5),-16723.20,,,NO,NO,YES,-6742.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:18:00.300Z,BUY,17075.05,227,NIFTY 50 (Local 5),0.00,17031.05,17163.05,NO,NO,YES,-6742.40,MANUAL,System,Bull-Trend,Range,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:18:00.900Z,SELL,17029.5,227,NIFTY 50 (Local 5),-10339.85,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:18:03.000Z,BUY,17063.15,196,NIFTY 50 (Local 5),0.00,17012.15,17165.15,NO,NO,YES,-6742.40,MANUAL,System,Bull-Trend,Range,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:18:09.000Z,SELL,17003.7,196,NIFTY 50 (Local 5),-11652.20,,,NO,NO,YES,-6742.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:20:51.600Z,SELL,16924.35,513,NIFTY 50 (Local 5),0.00,16943.233051173527,16884.815582916504,NO,NO,YES,-6291.60,MANUAL,System,Range,Bear-Trend,gap,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:20:52.500Z,BUY,16880.2,513,NIFTY 50 (Local 5),22648.95,,,NO,NO,YES,-11630.85,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:21:01.200Z,SELL,16815.3,434,NIFTY 50 (Local 5),0.00,16838.3,16769.3,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:21:01.500Z,BUY,16839.25,434,NIFTY 50 (Local 5),-10394.30,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:22:26.700Z,BUY,17154.6,370,NIFTY 50 (Local 5),0.00,17127.6,17208.6,NO,NO,YES,-11630.85,MANUAL,System,Bull-Trending-range,Bull-Trend,gap,HH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:22:29.100Z,SELL,17117.4,370,NIFTY 50 (Local 5),-13764.00,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:26:30.900Z,SELL,16980.75,204,NIFTY 50 (Local 5),0.00,17029.75,16882.75,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Range,gap,LH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:26:36.000Z,BUY,17040.45,204,NIFTY 50 (Local 5),-12178.80,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:26:38.700Z,SELL,17024.55,588,NIFTY 50 (Local 5),0.00,17041.55,16990.55,NO,NO,YES,-6291.60,MANUAL,System,Bull-Trending-range,Range,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:26:44.100Z,BUY,16984.6,588,NIFTY 50 (Local 5),23490.60,,,NO,NO,YES,-6291.60,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:28:06.600Z,BUY,17247.5,357,NIFTY 50 (Local 5),0.00,17202.4893035783,17287.648210850326,NO,NO,YES,-11630.85,MANUAL,System,Bull-Reversal,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:28:16.200Z,SELL,17273.75,357,NIFTY 50 (Local 5),9371.25,17310.75,17199.75,NO,YES,YES,-9546.00,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:31:03.600Z,SELL,17397.6,500,NIFTY 50 (Local 5),0.00,17417.6,17357.6,NO,NO,YES,-9546.00,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:31:05.400Z,BUY,17356.35,500,NIFTY 50 (Local 5),20625.00,,,NO,NO,YES,-11630.85,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:38:18.000Z,SELL,17106.95,277,NIFTY 50 (Local 5),0.00,17142.95,17034.95,NO,NO,YES,-9546.00,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:38:20.100Z,BUY,17021.1,277,NIFTY 50 (Local 5),23780.45,,,NO,NO,YES,-11630.85,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:39:29.700Z,BUY,17019.7,322,NIFTY 50 (Local 5),0.00,16988.7,17081.7,NO,NO,YES,-11630.85,MANUAL,System,Bear-Trend,Bear-Trend,gap-opposite,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:39:31.500Z,SELL,16972.45,322,NIFTY 50 (Local 5),-15214.50,,,NO,NO,YES,-9546.00,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:39:40.800Z,BUY,17058.1,588,NIFTY 50 (Local 5),0.00,17041.1,17092.1,NO,NO,YES,-11630.85,MANUAL,System,Range,Range,gap-opposite,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T06:39:41.100Z,SELL,17039.7,588,NIFTY 50 (Local 5),-10819.20,,,NO,NO,YES,-9546.00,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:39:42.600Z,BUY,17076.4,344,NIFTY 50 (Local 5),0.00,17047.4,17134.4,NO,NO,YES,-11630.85,MANUAL,System,Range,Bull-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:39:47.700Z,SELL,17122.3,344,NIFTY 50 (Local 5),15789.60,17144.3,17078.3,NO,NO,YES,-9546.00,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:40:54.900Z,SELL,17053.4,400,NIFTY 50 (Local 5),0.00,17078.4,17003.4,NO,NO,YES,-9546.00,MANUAL,System,Bear-Trend,Range,gap,LH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:40:57.000Z,BUY,17002.15,400,NIFTY 50 (Local 5),20500.00,,,NO,NO,YES,-11630.85,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:40:58.200Z,SELL,17016.75,526,NIFTY 50 (Local 5),0.00,17035.75,16978.75,NO,NO,YES,-9546.00,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:40:58.800Z,BUY,17036,526,NIFTY 50 (Local 5),-10125.50,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:41:06.300Z,SELL,17010.95,344,NIFTY 50 (Local 5),0.00,17039.95,16952.95,NO,NO,YES,-9546.00,MANUAL,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T06:41:11.100Z,BUY,17053.95,344,NIFTY 50 (Local 5),-14792.00,,,NO,NO,YES,-9546.00,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:42:20.100Z,SELL,17287.5,303,NIFTY 50 (Local 5),0.00,17320.5,17221.5,NO,NO,YES,3998.40,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T06:42:28.800Z,BUY,17327.6,303,NIFTY 50 (Local 5),-12150.30,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:42:35.400Z,SELL,17268.3,217,NIFTY 50 (Local 5),0.00,17314.3,17176.3,NO,NO,YES,3998.40,MANUAL,System,Bear-Reversal,Bull-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:42:40.500Z,BUY,17185.55,217,NIFTY 50 (Local 5),17956.75,17152.55,17251.55,NO,YES,YES,-11630.85,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:46:49.800Z,BUY,17303.2,227,NIFTY 50 (Local 5),0.00,17259.2,17391.2,NO,NO,YES,-11630.85,MANUAL,System,Bull-Reversal,Bull-Trend,gap,LH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:46:59.700Z,SELL,17319.35,227,NIFTY 50 (Local 5),3666.05,17347.35,17263.35,NO,NO,YES,3998.40,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:49:42.300Z,SELL,17542.55,588,NIFTY 50 (Local 5),0.00,17559.55,17508.55,NO,NO,YES,3998.40,MANUAL,System,Bear-Trend,Bull-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:49:44.400Z,BUY,17506.3,588,NIFTY 50 (Local 5),21315.00,,,NO,NO,YES,-11630.85,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:49:47.400Z,SELL,17527.3,913,NIFTY 50 (Local 5),0.00,17537.881705395826,17505.050078771175,NO,NO,YES,3998.40,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:49:48.600Z,BUY,17546.45,913,NIFTY 50 (Local 5),-17483.95,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:51:01.500Z,SELL,17473.55,588,NIFTY 50 (Local 5),0.00,17490.55,17439.55,NO,NO,YES,3998.40,MANUAL,System,Bear-Reversal,Bear-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:51:02.400Z,BUY,17498.45,588,NIFTY 50 (Local 5),-14641.20,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:51:09.600Z,BUY,17505.2,625,NIFTY 50 (Local 5),0.00,17489.2,17537.2,NO,NO,YES,-11630.85,MANUAL,System,Bull-Trend,Range,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:51:12.900Z,SELL,17486.35,625,NIFTY 50 (Local 5),-11781.25,,,NO,NO,YES,3998.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:51:13.500Z,BUY,17491.3,717,NIFTY 50 (Local 5),0.00,17477.430723355137,17519.218045402078,NO,NO,YES,-11630.85,MANUAL,System,Range,Range,gap-opposite,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:51:16.200Z,SELL,17520.2,717,NIFTY 50 (Local 5),20721.30,,,NO,NO,YES,3998.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:52:26.100Z,BUY,17633.9,588,NIFTY 50 (Local 5),0.00,17616.9,17667.9,NO,NO,YES,-11630.85,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:52:32.400Z,SELL,17668.15,588,NIFTY 50 (Local 5),20139.00,,,NO,NO,YES,3998.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:52:36.300Z,BUY,17642.6,555,NIFTY 50 (Local 5),0.00,17624.6,17678.6,NO,NO,YES,-11630.85,MANUAL,System,Bull-Reversal,Bull-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:52:39.300Z,SELL,17613.9,555,NIFTY 50 (Local 5),-15928.50,,,NO,NO,YES,3998.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:52:40.200Z,SELL,17600.95,646,NIFTY 50 (Local 5),0.00,17616.71176537782,17570.293829376875,NO,NO,YES,3998.40,MANUAL,System,Bear-Trend,Range,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:52:41.100Z,BUY,17556.05,646,NIFTY 50 (Local 5),29005.40,,,NO,NO,YES,-11630.85,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:58:15.300Z,SELL,17694.8,588,NIFTY 50 (Local 5),0.00,17711.8,17660.8,NO,NO,YES,3998.40,MANUAL,System,Bear-Reversal,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:58:26.700Z,BUY,17712.8,588,NIFTY 50 (Local 5),-10584.00,,,NO,NO,YES,3998.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:58:29.700Z,SELL,17694.8,584,NIFTY 50 (Local 5),0.00,17710.996787225857,17659.639245863793,NO,NO,YES,-4602.50,MANUAL,System,Range,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:58:30.600Z,BUY,17651.7,584,NIFTY 50 (Local 5),25170.40,,,NO,NO,YES,-11630.85,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:02:34.800Z,BUY,17799.65,545,NIFTY 50 (Local 5),0.00,17782.30975375144,17837.256848787998,NO,NO,YES,-11630.85,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,LH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:02:35.700Z,SELL,17777.85,545,NIFTY 50 (Local 5),-11881.00,,,NO,NO,YES,-4602.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:02:41.100Z,SELL,17757.6,434,NIFTY 50 (Local 5),0.00,17780.6,17711.6,NO,NO,YES,-4602.50,MANUAL,System,Bear-Trend,Range,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T07:02:47.100Z,BUY,17755.5,434,NIFTY 50 (Local 5),911.40,17737.5,17791.5,NO,NO,YES,-11630.85,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:02:48.300Z,BUY,17766.15,636,NIFTY 50 (Local 5),0.00,17751.575144286264,17798.68807233551,NO,NO,YES,-11630.85,MANUAL,System,Bull-Reversal,Range,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:02:50.100Z,SELL,17790.25,636,NIFTY 50 (Local 5),15327.60,17812.25,17746.25,NO,YES,YES,-4602.50,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:07:05.700Z,SELL,17956.35,1000,NIFTY 50 (Local 5),0.00,17966.35,17936.35,NO,NO,YES,-4602.50,MANUAL,System,Bear-Trend,Bull-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T07:07:06.000Z,BUY,17968.7,1000,NIFTY 50 (Local 5),-12350.00,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:08:19.200Z,BUY,18167.95,384,NIFTY 50 (Local 5),0.00,18141.95,18219.95,NO,NO,YES,-11630.85,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:08:21.900Z,SELL,18138.35,384,NIFTY 50 (Local 5),-11366.40,,,NO,NO,YES,-4602.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:08:26.700Z,BUY,18124.9,526,NIFTY 50 (Local 5),0.00,18105.9,18162.9,NO,NO,YES,-11630.85,MANUAL,System,Bear-Trend,Bull-Trend,gap-opposite,LH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:08:27.600Z,SELL,18081.8,526,NIFTY 50 (Local 5),-22670.60,,,NO,NO,YES,-4602.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:08:32.100Z,BUY,18117.8,400,NIFTY 50 (Local 5),0.00,18092.8,18167.8,NO,NO,YES,-11630.85,MANUAL,System,Range,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:08:35.700Z,SELL,18153.65,400,NIFTY 50 (Local 5),14340.00,18190.65,18079.65,NO,NO,YES,-4602.50,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:09:52.200Z,SELL,18080.7,526,NIFTY 50 (Local 5),0.00,18099.7,18042.7,NO,NO,YES,-4602.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:10:02.100Z,BUY,18081.7,526,NIFTY 50 (Local 5),-526.00,18051.7,18141.7,NO,YES,YES,-4602.50,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:11:10.200Z,BUY,18081.3,399,NIFTY 50 (Local 5),0.00,18056.76464024625,18131.858714890346,NO,NO,YES,-11630.85,MANUAL,System,Range,Range,on-MA,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T07:11:15.300Z,SELL,18052.15,399,NIFTY 50 (Local 5),-11630.85,,,NO,NO,YES,-11630.85,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:11:17.100Z,SELL,18035.4,555,NIFTY 50 (Local 5),0.00,18053.4,17999.4,NO,NO,YES,-12265.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:11:27.600Z,BUY,18057.5,555,NIFTY 50 (Local 5),-12265.50,,,NO,NO,YES,-12265.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:20:02.700Z,BUY,18201.5,550,NIFTY 50 (Local 5),0.00,18183.373047325895,18237.916717968452,NO,NO,YES,-3130.40,MANUAL,System,Bull-Reversal,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:20:04.500Z,SELL,18169.9,550,NIFTY 50 (Local 5),-17380.00,,,NO,NO,YES,-1634.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:21:28.500Z,SELL,17998.6,555,NIFTY 50 (Local 5),0.00,18016.6,17962.6,NO,NO,YES,-1634.40,MANUAL,System,Range,Bear-Trend,on-MA,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T07:21:32.400Z,BUY,18020.45,555,NIFTY 50 (Local 5),-12126.75,,,NO,NO,YES,-3130.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:22:48.900Z,BUY,18332.25,588,NIFTY 50 (Local 5),0.00,18315.25,18366.25,NO,NO,YES,-3130.40,MANUAL,System,Bull-Trending-range,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:22:51.600Z,SELL,18312.05,588,NIFTY 50 (Local 5),-11877.60,,,NO,NO,YES,-1634.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:28:32.700Z,SELL,18300.55,909,NIFTY 50 (Local 5),0.00,18311.55,18278.55,NO,NO,YES,-1634.40,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T07:28:35.100Z,BUY,18319.05,909,NIFTY 50 (Local 5),-16816.50,,,NO,NO,YES,-3130.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:30:04.500Z,BUY,18412.7,1000,NIFTY 50 (Local 5),0.00,18402.7,18432.7,NO,NO,YES,-3130.40,MANUAL,System,Bull-Reversal,Bull-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:30:05.700Z,SELL,18433.25,1000,NIFTY 50 (Local 5),20550.00,,,NO,NO,YES,-1634.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:32:54.300Z,SELL,18240.8,555,NIFTY 50 (Local 5),0.00,18258.8,18204.8,NO,NO,YES,-1634.40,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:32:57.300Z,BUY,18258.85,555,NIFTY 50 (Local 5),-10017.75,,,NO,NO,YES,-3130.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:32:58.500Z,SELL,18253.85,454,NIFTY 50 (Local 5),0.00,18275.85,18209.85,NO,NO,YES,-1634.40,MANUAL,System,Range,Bear-Trend,on-MA,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:33:03.600Z,BUY,18303.95,454,NIFTY 50 (Local 5),-22745.40,,,NO,NO,YES,-1634.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:40:00.000Z,SELL,18260.35,666,NIFTY 50 (Local 5),0.00,18325.726664101578,18244.320353982308,NO,NO,YES,1720.50,MANUAL,System,Range,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:40:04.200Z,BUY,18275.85,666,NIFTY 50 (Local 5),-10323.00,18268.85,18289.85,NO,NO,YES,-3130.40,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:40:05.700Z,SELL,18273.7,1111,NIFTY 50 (Local 5),0.00,18282.7,18255.7,NO,NO,YES,1720.50,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T07:40:09.300Z,BUY,18280.5,1111,NIFTY 50 (Local 5),-7554.80,18268.5,18304.5,NO,NO,YES,-3130.40,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:41:29.700Z,BUY,18369.2,833,NIFTY 50 (Local 5),0.00,18357.2,18393.2,NO,NO,YES,-3130.40,MANUAL,System,Bull-Trend,Bull-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T07:41:34.500Z,SELL,18393.6,833,NIFTY 50 (Local 5),20325.20,,,NO,NO,YES,1720.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:42:49.500Z,BUY,18472.1,344,NIFTY 50 (Local 5),0.00,18388.698090548296,,NO,NO,YES,-3130.40,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T07:43:09.300Z,SELL,18510.9,344,NIFTY 50 (Local 5),13347.20,18536.9,18458.9,NO,NO,YES,-3130.40,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T07:47:09.900Z,BUY,18540.6,769,NIFTY 50 (Local 5),0.00,18527.6,18566.6,NO,NO,YES,1142.40,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T07:47:13.500Z,SELL,18566.95,769,NIFTY 50 (Local 5),20263.15,,,NO,NO,YES,1720.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T07:47:23.700Z,BUY,18606.35,714,NIFTY 50 (Local 5),0.00,18592.35,18634.35,NO,NO,YES,1142.40,MANUAL,System,Bull-Reversal,Bull-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
